pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_mass,st_rad,st_met,pl_eqt_normalized,st_met_normalized,surface_gravity,surface_gravity_normalized,Habitability Score,Terraformability Score,st_activity,pl_atmos,pl_surf_temp,pl_escape_vel,pl_radiation_flux,ESI,pl_water_probability
HD 40307 b,1.83,4.0,4.3123,910.0,4956.0,0.77,0.72,-0.31,-0.0063422614053502,-1.8003064780983056,1.194422049031025,-0.1592125744793374,43.474030614672344,49.00013783726169,0.761,0.09851155400551352,918.9645514145018,16.55855646938243,0.1059109156411245,0.011380640146999608,0.0
TOI-2107 b,13.574,263.79758,2.4545467,1397.0,5627.0,0.96,0.93,0.07,1.214135645180633,0.3094517191556813,1.4317101947102475,-0.1455290420464531,45.72031556041455,76.79960920941387,0.59325,0.9998680218323028,1536.6815626499726,49.37413541435567,0.42754569855370644,0.00025801995036936736,0.0
HIP 54597 b,13.3,762.78818,3274.0,912.5307146386988,4799.0,0.8,0.66,-0.22,0.0,-1.3006269050644663,4.312217649386624,0.0205792018626762,42.5785104678649,85.02567336176983,0.80025,0.9999999999999998,1003.7837861025688,84.81920148049893,0.0009401452093967133,0.0012980359382352572,0.0
K2-249 b,2.79,8.2,12.409,1061.0,6504.0,1.32,1.57,0.04,0.3720810730802421,0.142891861477735,1.0534294266517643,-0.1673430991441983,48.097320865226145,56.61537211206643,0.374,0.07091151352772863,1068.5237115852922,19.20095577071518,0.7383349533632121,0.004711160700827442,0.0
K2-246 b,3.49,12.0,5.76918,977.0,5610.0,0.87,0.94,-0.19,0.1615674300551443,-1.13406704738652,0.985213586095352,-0.1712768551437584,44.42685897380388,53.07276293423319,0.5974999999999999,0.10794211390068259,987.5459445280967,20.768060114437876,0.24411114588127045,0.00582173029789513,0.0
TOI-559 b,12.229,1910.14873,6.9839095,1180.0,5925.0,1.03,1.23,-0.069,0.6703087340324638,-0.4622756214188033,12.77277594622334,0.5084684030854704,45.946700852011546,95.40490626550375,0.51875,1.0,1298.0,139.97682619882494,0.457847755592839,0.0003142797152398664,0.0
HD 134606 d,7.59,44.8,966.5,912.5307146386988,5576.0,1.05,1.16,0.343,0.0,1.8251464240249928,0.7776684181564745,-0.1832452197186126,42.69401411583831,58.46909618181196,0.606,0.4309386939845193,951.8551940774149,27.210476165904016,0.011938845073535714,0.004143976576468757,0.0
HD 12661 b,13.3,772.3269,262.70862,912.5307146386988,5645.0,1.2,1.2,0.36,0.0,1.9195303433758288,4.366142235287467,0.0236888339009388,42.806300641115044,85.8003139518707,0.58875,1.0,1003.7837861025688,85.34788884633477,0.03198344532368751,0.0012930562938116834,0.0
HD 4203 b,13.3,708.7609,431.88,912.5307146386988,5596.0,1.25,1.42,0.4,0.0,2.1416101536130907,4.0067889648934365,0.0029662558040663,42.79987371211053,84.8684398178159,0.601,0.999999999999998,1003.7837861025686,81.76022494561701,0.03105050254665443,0.0013277899084562178,0.0
CoRoT-13 b,9.92,415.704,4.03519,1700.0,5945.0,1.09,1.01,0.01,1.973488428949736,-0.0236679962002113,4.224359391259105,0.0155127400672781,45.893382308055656,84.32513079802992,0.5137499999999999,0.9999999050350453,1869.9999838559577,72.50271808030548,0.4510562527622937,9.510570127175682e-05,0.0
HD 122562 c,10.1,73.10053,84.96276,912.5307146386988,4956.0,1.24,2.17,0.014262971257932,0.0,-3.3709117781417086e-16,0.7166016076855212,-0.1867667175130355,43.56242208297833,63.73689128485843,0.761,0.747945376208818,980.7830275049531,30.13128120819831,0.1318809602059895,0.00299080013105667,0.0
HD 49674 b,6.2,31.783,4.94737,912.5307146386988,5602.0,1.03,1.02,0.32,0.0,1.6974505331385672,0.8268210197710717,-0.1804107704188857,44.954866435646984,58.06553013345083,0.5994999999999999,0.28642178555823894,938.667582305054,25.358270013242546,0.31662583681771456,0.005035616684570435,0.0
30 Ari B b,12.3,4392.4106,335.10001,912.5307146386988,6331.0,1.93,1.41,0.19,0.0,0.9756911498674666,29.03305307687223,1.4461386303445474,43.00111687915096,98.74741544048196,0.41725,1.0,1003.7837861025688,211.64934677183174,0.059397436533995256,0.0007503701165646803,0.0
HD 62509 b,13.3,731.0,589.64,912.5307146386988,4892.63,2.0,8.9,0.103,0.0,0.4926675626014222,4.132511730453954,0.0102162241291797,46.86409002147006,86.75000443501433,0.7768425,0.9999999999999993,1003.7837861025686,83.03303084030063,0.5791371181030884,0.001315210198896341,0.0
HD 208527 b,12.5,3146.4,875.5,912.5307146386988,4035.0,1.6,51.1,-0.09,0.0,-0.5788675217933658,20.13696,0.9331337442601856,14.990766882867968,89.28189344489668,0.99125,1.0,1003.7837861025688,177.69286220892496,6.785810168499983,0.0008352909766992414,0.0
HD 167768 b,13.9,270.15415,20.6532,912.5307146386988,4851.0,1.08,9.7,-0.67,0.0,-3.7990247702336615,1.3982410330728223,-0.147459085190649,17.33366924809005,44.201880014895806,0.78725,0.999985474741765,1003.7824606281409,49.37606137717246,6.210122730860098,0.001750469354819307,0.0
rho CrB d,4.94,21.6,282.2,912.5307146386988,5817.0,0.95,1.35,-0.2,0.0,-1.1895869999458355,0.8851153108557753,-0.1770491535946391,42.94935097887763,54.28210259896934,0.54575,0.19881163464228915,930.6728869425604,23.419705188006045,0.043516000112408734,0.006054569194539941,0.0
TOI-3362 b,12.801,1598.35906,18.09547,688.0,6532.0,1.45,1.83,0.017,-0.5626997465431086,0.0151959705913094,9.754085361698335,0.3343916475865657,48.494715383730494,94.6225988839982,0.367,1.0,756.8000000000001,125.15068973018961,0.7935911608043342,0.0033861325837073256,0.0
47 UMa c,14.2,171.621,2391.0,912.5307146386988,5872.0,1.06,1.21,0.04,0.0,0.142891861477735,0.8511257686966873,-0.1790092051647732,42.64399569047657,70.55430586596472,0.532,0.9977618497392711,1003.5795480168795,38.936693147202895,0.008734104708796882,0.001977435256501798,0.0
BD-11 4672 b,14.1,206.5895,1634.0,912.5307146386988,4550.0,0.65,0.64,-0.35,0.0,-2.022386288335567,1.0391303254363462,-0.1681676755876704,42.587072438104634,70.78699983963813,0.8625,0.9996059313342932,1003.7478261264553,42.870898790678126,0.0011353436878645054,0.001881286808616687,0.0
HATS-44 b,11.96,177.9848,2.7439004,1161.0,5080.0,0.86,0.85,0.32,0.6226925528720251,1.6974505331385672,1.244286976655742,-0.156337047965094,44.18712565140158,72.75381652739034,0.73,0.9959400891658567,1276.628644352156,43.205982987154535,0.22026068652564404,0.0007013999481686777,0.0
rho CrB b,13.7,347.38645,39.8438,614.0,5817.0,0.95,1.35,-0.2,-0.748152241589028,-1.1895869999458355,1.8508522031008583,-0.121358667882248,43.840044049730245,78.02215670655652,0.54575,0.9999999229975224,675.3999952720479,56.39806144621028,0.16048944475243807,0.008393677283124278,0.0
HD 110067 f,2.601,5.04,41.05854,489.0,5266.0,0.8,0.79,-0.2,-1.0614165913287568,-1.1895869999458355,0.744988951547781,-0.1851297240622638,46.50730416534689,51.58591820748072,0.6835,0.35498379166374616,506.35870741235715,15.590610251933105,0.03617971294664365,0.10497265917852647,0.24181004370709325
HD 110067 g,2.607,8.4,54.76992,440.0,5266.0,0.8,0.79,-0.2,-1.1842162164267305,-1.1895869999458355,1.2359395325411844,-0.1568184142884992,48.346997108226574,55.319989853906925,0.6835,0.4785336685568595,461.05548141650183,20.10421639074365,0.029856533371299235,0.1305073095294693,0.39911291174825747
2MASS J01033563-5515561 AB b,12.3,4131.79,,912.5307146386988,5412.3924897449615,0.19,,0.014262971257932,0.0,-3.3709117781417086e-16,27.31039725031396,1.346799420600488,42.56510854249214,98.48741057102188,0.6469018775637596,1.0,1003.7837861025688,205.27430341442255,0.0,0.0007657712199265678,0.0
HD 7199 b,11.1,85.8141,615.0,912.5307146386988,5371.0,0.77,0.97,0.32,0.0,1.6974505331385672,0.6964864864864865,-0.1879266823841441,42.65986723133253,65.01071814879246,0.65725,0.8504427822854324,990.1362306265237,31.141236969651672,0.00971412865049632,0.002687172550807417,0.0
KOI-55 c,0.867,0.655,0.342887,912.5307146386988,27730.0,0.5,0.2,-0.106,0.0,-0.6676994458882705,0.8713710058282084,-0.1778417369876014,0.00030894339889310415,0.0003894202230528566,0.0,0.08818811035052532,920.5781505747789,9.734846858987327,43.316029388760064,0.014578494260657297,0.0
HD 79498 b,13.6,425.8922,1807.0,912.5307146386988,5748.0,1.08,1.05,0.18,0.0,0.9201711973081512,2.3026178633217995,-0.0953070080068599,42.62797883308925,79.29984905057833,0.563,0.999999995604447,1003.7837857014608,62.67558721656444,0.00727830164849581,0.0015411578823754685,0.0
Kepler-1096 b,1.24,2.07,2.89221751,794.0,4306.0,0.66,0.63,-0.1,-0.2970515779638186,-0.6343874743526812,1.3462539021852236,-0.1504569913420786,43.29168339274483,47.29588776189052,0.9235,0.13784278643554793,804.9447172429824,14.47079372279703,0.060308669876932085,0.02389413758355701,0.0
K2-333 b,6.18,31.6,14.759287,826.0,5880.0,1.06,1.22,0.07,-0.216855904430448,0.3094517191556813,0.8273897424618512,-0.1803779742783017,44.603980413690834,58.94468580299033,0.53,0.36313499051122405,855.9949502162272,25.326042214279795,0.2653028387994069,0.007449015596483101,0.0
K2-350 c,2.74,7.95,19.991944,687.0,5789.0,0.98,1.04,-0.02,-0.5652058613410265,-0.1902278538781576,1.0589269540199264,-0.1670260770113497,43.98045364803567,53.44663489953263,0.5527500000000001,0.24538636395612787,703.858043203786,19.077712758283976,0.14795649766996788,0.027315357620218344,0.0
K2-330 b,2.77,8.1,13.774798,969.0,6232.0,1.23,1.5,-0.03,0.1415185116718016,-0.2457478064374731,1.0556634388562345,-0.1672142718976124,46.56640115312734,55.04478183358101,0.44199999999999995,0.0977303762940487,978.4700734628934,19.15228728646396,0.5298976426608086,0.006940485978824864,0.0
Kepler-1095 b,1.21,1.92,4.27103091,1108.0,5658.0,0.94,0.92,-0.09,0.4898684685823801,-0.5788675217933658,1.3113858343009357,-0.1524677042514864,44.812068019763004,49.41480348903238,0.5855,0.045664929095648135,1113.0596741437978,14.108341123470128,0.2956392787927929,0.006082778228366129,0.0
6 Lyn b,13.4,597.83523,919.86,912.5307146386988,4941.0,1.32,4.94,-0.17,0.0,-1.0230271422678892,3.329445477834707,-0.0360936455948878,43.58774509566344,82.98592517679492,0.76475,0.9999999999993789,1003.783786102512,74.8094351396296,0.13797127384699862,0.0013964649306766833,0.0
HD 77338 b,4.12,15.9,5.7361,912.5307146386988,5341.0,1.37,0.97,0.32,0.0,1.6974505331385672,0.9367046847016685,-0.1740741846251956,44.22012764025345,53.73031757018995,0.66475,0.15616267863681677,926.7810387123336,22.00229467291506,0.21437747649191377,0.00690745008637095,0.0
GJ 3021 b,13.1,1071.04,133.71,350.0,5540.0,0.9,0.9,0.1,-1.4097665482393351,0.4760115768336276,6.241128139385817,0.131812357545539,49.88512302274656,89.18978117940415,0.615,1.0,385.00000000000006,101.27102838837816,0.026180102057543096,0.04454620885893313,0.6631944444444442
GJ 3634 b,2.83,8.4,2.64561,912.5307146386988,3517.0,0.45,0.43,0.014262971257932,0.0,-3.3709117781417086e-16,1.0488331730949318,-0.1676081481395227,42.76100685445839,48.61702598079937,1.0,0.10953760999103813,922.5263579911924,19.295873705263254,0.013268821510202004,0.008821243172092885,0.0
GJ 674 b,3.33,11.09,4.6938,912.5307146386988,3600.0,0.35,0.36,-0.28,0.0,-1.6337466204203592,1.0000991982973964,-0.1704184567742698,42.704384061393206,49.2942118956444,1.0,0.12178940059453389,923.6443715146937,20.439095788136925,0.006966614844122522,0.00797498322890962,0.0
HD 37605 c,13.1,1013.8777,2720.0,912.5307146386988,5329.0,0.94,0.91,0.27,0.0,1.41985077034199,5.90803391410757,0.1126040417581883,42.59287056355027,88.47297433665283,0.6677500000000001,1.0,1003.7837861025688,98.53151496771,0.0030749843718756355,0.001191768944545456,0.0
HD 142 b,12.7,2256.58169,351.43394,912.5307146386988,6245.0,1.21,1.47,0.09,0.0,0.4204916242743121,13.99083445966892,0.5787093463326529,43.00195039160733,95.75434410988144,0.43875,1.0,1003.7837861025688,149.2937724343686,0.059214103160433504,0.0009283836172933481,0.0
HD 142 A d,10.9,82.63539,108.45299,912.5307146386988,6273.0,1.21,1.41,0.106,0.0,0.5093235483692169,0.6955255449877956,-0.1879820963371918,43.48246524583746,66.47462099522873,0.43174999999999997,0.8353397550573533,988.758033003559,30.838114332099373,0.12145112412153042,0.002742964320954504,0.0
