pl_name,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,Habitability Score,Terraformability Score
TOI-6038 A b,1,2,1,0,0,2025,1,0,0,1,0,0,0,0,0,0,0,5.8267311,0.069,6.41,0.572,78.5,0.24699,78.2,0.24604,0.0,0.0,78.5,0.24699,1.62,0.0,716.0,1439.0,88.96,2459883.058,0,0.16,0.1274,5.042,9.04,0.0357,0.0,0.0,0.0,23.5,0.0,0.0,6110.0,1.65,1.29,0.124,0.533,4.12,3.65,0.412,7.94,0.0,0.0,51.6572691,40.8172704,-13.11341,152.06806,21.32167,59.73204,41.3195176,10.3695,-39.9972,179.147,5.55363,10.492,9.913,8.727,8.502,8.445,0.0,0.0,0.0,0.0,0.0,8.406,8.453,8.413,7.994,9.72957,0.0,9.3229,0.0,0,0,0,0,0,0,0,0.0,0.0
TOI-2295 b,0,1,2,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,60.06632,0.0,7.648,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.09,709.0,0.0,2458713.455,0,0.0,0.099,2.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,1.47,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,281.5761962,50.4924657,21.37622,79.85293,72.89846,295.72608,67.4113059,-61.8405,26.8335,126.279,7.89012,10.359,9.595,8.379,8.105,8.111,0.0,0.0,0.0,0.0,0.0,7.984,8.05,8.026,7.982,9.46138,0.0,9.00772,0.0,0,0,0,0,0,0,0,0.0,27.8
TOI-2274 b,0,1,1,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,2.67961636,0.0,1.833,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.71,771.0,0.0,2458685.367,0,0.0,0.082754,0.9028948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3943.0,0.63,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,277.459311,40.5414117,21.10259,68.74328,63.64854,282.83803,89.3181895,-14.919,88.0634,48.876,20.431,13.488,11.995,9.191,8.574,8.342,16.0815,15.318,14.2959,13.9896,11.1632,8.278,8.3,8.196,8.12,11.2718,0.0,10.3543,0.0,0,0,0,0,0,0,0,0.0,17.24
TOI-1199 b,0,1,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,3.6714717,0.0,10.678,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.11,1182.0,0.0,2460360.435,0,0.0,0.434,2.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5618.0,1.54,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,166.8806581,61.3525723,51.60326,142.69396,49.63061,136.12101,33.5911969,-4.01904,-33.3499,248.427,3.9966,11.74,11.093,9.83,9.542,9.466,14.6326,11.4744,10.9195,10.77,11.305,9.41,9.464,9.398,8.677,10.8853,0.0,10.4221,0.0,0,0,0,0,0,0,0,0.0,0.0
TOI-1408 c,1,1,2,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,2.1664,0.03587,2.22,0.198,7.6,0.02391,0.0,0.0,0.0,0.0,7.6,0.02391,3.8,0.1353,0.0,0.0,82.6,2458739.847,1,0.0,0.0,2.67,5.04,0.0134,0.0,0.0,286.3,0.0,0.0,0.0,6117.0,1.53,1.31,0.25,0.471,4.1,2.7,0.52,9.8,7.91,0.0,313.5110469,72.5806455,17.41208,107.27331,74.10544,41.18101,31.0888195,11.808,28.7591,139.484,7.14041,9.843,9.270001,8.365,8.141,8.078,0.0,0.0,0.0,0.0,0.0,8.026,8.07,8.052,8.042,9.18795,0.0,8.82374,0.0,0,0,0,0,0,0,0,0.0,53.2
TOI-2266 b,0,1,1,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,2.32634297,0.0,1.976,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,503.0,0.0,2458957.925,0,0.0,0.415361,1.2195051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.0,0.26,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,245.2800398,31.5770413,44.52161,51.67711,52.02332,234.61776,60.72795,47.4683,37.8767,51.6004,19.3509,17.962,16.54,11.844,11.283,11.017,19.7451,17.0178,15.5441,14.072,13.2908,10.835,10.644,10.478,8.862001,14.8319,0.0,13.5042,0.0,1,0,0,0,0,0,0,0.0,55.6
TOI-1135 b,1,1,1,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,8.0277283,0.082337,9.341,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.89,1074.0,0.0,0.0,0,0.0,0.0,4.339,15.403498,0.0744,0.0,0.0,0.0,0.0,0.0,0.0,5962.7,1.15,1.16,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,193.3963704,85.1294952,31.99853,122.87817,67.21935,102.3124,17.6292865,16.8827,5.07604,114.048,8.73936,10.134,9.54,8.458,8.265,8.192,0.0,0.0,0.0,0.0,0.0,8.144,8.151,8.127,8.011,9.41353,0.0,9.02855,0.0,1,0,0,0,0,0,0,0.0,0.0
TOI-2295 c,1,1,2,0,0,2024,1,0,0,0,0,0,0,0,0,0,0,966.5,2.018,0.0,0.0,0.0,0.0,1783.01736,5.61,0.0,0.0,1783.01736,5.61,0.0,0.194,0.0,235.0,0.0,2459302.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,105.8,0.0,0.0,5730.0,1.46,1.17,0.316,0.314,4.18,10.5,0.528,3.9,78.0,0.0,281.5761962,50.4924657,21.37622,79.85293,72.89846,295.72608,67.4113059,-61.8405,26.8335,126.279,7.89012,10.359,9.595,8.379,8.105,8.111,0.0,0.0,0.0,0.0,0.0,7.984,8.05,8.026,7.982,9.46138,0.0,9.00772,0.0,0,0,0,0,0,0,0,45.12,0.0
TOI-1386 c,1,1,2,0,0,2024,1,0,0,0,0,0,0,0,0,0,0,232.0,0.75,0.0,0.0,0.0,0.0,75.2,0.23661,0.0,0.0,75.2,0.23661,0.0,0.38,0.0,0.0,0.0,2458750.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,8.4,0.0,0.0,5735.0,1.02,1.04,0.149,0.01,4.43,3.2,1.3498,0.0,0.0,0.0,334.5041029,54.3190454,-2.10233,101.69746,57.68465,9.9882,56.0707135,55.0523,10.6381,146.858,6.78055,11.337,10.61,9.478,9.124,9.086,0.0,0.0,0.0,0.0,0.0,9.054,9.109,9.089,9.254,10.5069,0.0,10.0618,0.0,0,0,0,0,0,0,0,0.0,0.0
TOI-1386 b,0,1,2,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,25.8386422,0.0,4.312,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91,667.0,0.0,2460561.018,0,0.0,0.1806,5.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5769.0,1.03,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,334.5041029,54.3190454,-2.10233,101.69746,57.68465,9.9882,56.0707135,55.0523,10.6381,146.858,6.78055,11.337,10.61,9.478,9.124,9.086,0.0,0.0,0.0,0.0,0.0,9.054,9.109,9.089,9.254,10.5069,0.0,10.0618,0.0,0,0,0,0,0,0,0,0.0,33.73
TOI-1347 c,0,1,2,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,4.841968,0.0546,1.678,0.15,9.0,0.02832,0.0,0.0,0.0,0.0,9.0,0.02832,11.0,0.0,0.0,950.0,0.0,2458683.349,0,0.4834,0.0,2.2428837,0.0,0.01831,0.0,0.0,90.0,0.0,0.0,0.0,5493.0,0.84,0.93,0.017,-0.236,4.56,0.8,2.1881,0.0,0.0,0.0,280.3266806,70.2900536,26.2656,100.863,84.6905,49.20224,26.9751487,-6.33469,26.2208,147.476,6.75233,11.954,11.168,10.011,9.683,9.616,0.0,0.0,0.0,0.0,0.0,9.561,9.61,9.575,9.361,11.2087,0.0,10.7157,0.0,4,0,0,0,0,0,0,0.0,11.06
TOI-1347 b,1,1,2,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,0.84742346,0.0,1.8,0.161,11.1,0.03492,0.0,0.0,0.0,0.0,11.1,0.03492,9.9,0.0,0.0,1400.0,79.5,2458682.712,0,0.82,0.0,0.0,4.43,0.02039,0.0,0.0,0.0,7.74,0.0,0.0,5464.0,0.83,0.91,0.04,-0.26,4.64,1.4,2.3,2.9,16.1,0.0,280.3266806,70.2900536,26.2656,100.863,84.6905,49.20224,26.9751487,-6.33469,26.2208,147.476,6.75233,11.954,11.168,10.011,9.683,9.616,0.0,0.0,0.0,0.0,0.0,9.561,9.61,9.575,9.361,11.2087,0.0,10.7157,0.0,1,0,0,0,0,0,0,0.0,0.0
TOI-1410 c,1,1,2,0,0,2024,1,0,0,0,0,0,0,0,0,0,0,47.56,0.239,0.0,0.0,0.0,0.0,27.0,0.08495,0.0,0.0,27.0,0.08495,0.0,0.0,0.0,0.0,0.0,2458980.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.57,0.0,0.0,4635.0,0.76,0.79,0.328,-0.622,4.58,6.6,2.5679,0.0,0.0,0.0,334.8828486,42.5603141,-12.02398,95.32486,48.15212,358.46656,68.2117061,-67.4165,10.3852,72.7512,13.7166,12.262,11.111,9.251,8.705,8.577,0.0,0.0,0.0,0.0,0.0,8.493,8.581,8.522,8.656,10.8746,0.0,10.1917,0.0,0,0,0,0,0,0,0,0.0,0.0
TOI-1410.01,0,1,2,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,1.216835,0.019944,2.944,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.54,1396.0,0.0,0.0,0,0.0,0.0,1.09763,5.509923,0.03463,0.0,0.0,0.0,0.0,0.0,0.0,4634.6,0.78,0.72,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0,334.8828486,42.5603141,-12.02398,95.32486,48.15212,358.46656,68.2117061,-67.4165,10.3852,72.7512,13.7166,12.262,11.111,9.251,8.705,8.577,0.0,0.0,0.0,0.0,0.0,8.493,8.581,8.522,8.656,10.8746,0.0,10.1917,0.0,0,0,0,0,0,0,0,0.0,0.0
TOI-1443 b,0,1,1,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,23.5406962,0.0,2.134,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,558.0,0.0,2460482.339,0,0.0,0.0956,4.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5236.0,0.75,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,297.398678,76.1391776,22.90356,108.35147,77.25699,60.01011,90.7191383,-88.0657,21.7806,85.8034,11.6257,11.53,10.675,9.178001,8.775,8.674,0.0,0.0,0.0,0.0,0.0,8.627,8.66,8.594,8.352,10.4596,0.0,9.9377,0.0,0,0,0,0,0,0,0,0.0,48.64
TOI-1439 b,0,1,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,27.64390595,0.0,3.995,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3,773.0,0.0,2458703.477,0,0.0,0.057957,5.5531519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5873.0,1.62,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,241.7639371,67.8776404,39.99489,101.1887,79.08552,160.20948,20.6262502,-0.586855,-20.6179,230.306,4.3137,11.205,10.55,9.394,9.126,9.053001,0.0,0.0,0.0,0.0,0.0,9.022,9.064,9.006,8.607,10.4168,0.0,9.98671,0.0,0,0,0,0,0,0,0,0.0,16.95
TOI-6008 b,0,1,1,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,0.8573727,0.0,1.247,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.01,649.0,0.0,2458711.373,0,0.0,0.204571,0.5478598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.0,0.24,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,310.4487344,49.6468992,4.62339,87.78023,63.53199,340.47347,164.546597,158.442,44.404,23.1008,43.2596,0.0,15.97,10.416,9.832,9.541,0.0,0.0,0.0,0.0,0.0,9.334,9.183,9.234,9.128,13.7122,0.0,12.2936,0.0,0,0,0,0,0,0,0,0.0,35.31
TOI-1437 b,0,1,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,18.84078,0.139,2.435,0.217,10.4,0.03272,0.0,0.0,0.0,0.0,10.4,0.03272,3.91,0.0,0.0,794.0,0.0,2458700.735,0,0.2419,0.0,6.1931971,0.0,0.01773,0.0,0.0,90.0,2.5,0.0,0.0,5986.0,1.26,1.01,-0.159,0.264,4.24,6.7,0.7083,0.0,0.0,0.0,256.1387513,56.842549,36.91355,85.26894,78.32589,229.63782,22.8622096,10.7093,-20.1988,103.297,9.65191,9.749,9.173,8.177,7.864,7.817,0.0,0.0,0.0,0.0,0.0,7.786,7.821,7.822,7.722,9.07928,0.0,8.69378,0.0,0,0,0,0,0,0,0,0.0,29.68
ITG 15 b,1,2,1,0,0,2024,0,0,0,0,0,0,0,0,1,0,0,0.0,435.0,0.0,0.0,6674.39655,21.0,0.0,0.0,0.0,0.0,6674.39655,21.0,0.0,0.0,0.0,2601.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9370379,26.0312128,-13.5638,173.81805,3.83665,72.00053,23.3316379,7.45932,-22.1071,136.37,7.30702,19.532,0.0,10.64,9.515,8.95,0.0,0.0,0.0,0.0,0.0,8.456,7.852,6.293,4.064,14.9979,0.0,13.5218,15.896,0,0,0,0,0,0,0,0.0,0.0
TOI-1836 c,1,1,2,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,1.7727471,0.03089,2.6,0.232,8.0,0.02517,0.0,0.0,0.0,0.0,8.0,0.02517,3.0,0.0,0.0,2008.0,0.0,2459739.67,0,0.6234,0.0,1.7866633,0.0,0.01449,0.0,0.0,90.0,0.0,0.0,0.0,6237.0,1.65,1.25,-0.136,0.57,4.1,3.2,0.3897,0.0,0.0,0.0,245.9079242,54.6900774,42.94793,83.80503,73.45308,214.05681,82.5877636,-38.2321,73.2055,191.649,5.18907,10.222,9.765,8.799,8.586,8.531,0.0,0.0,0.0,0.0,0.0,8.487001,8.514,8.483,8.476,9.64482,0.0,9.29416,0.0,0,0,0,0,0,0,0,0.0,0.0
Kepler-1489 c,1,1,2,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,0.680741,0.0,0.51,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454832.96,0,0.0,0.0,1.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5565.53,0.96,0.98,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,281.2957984,44.4654063,19.67833,73.6739,67.08159,291.03313,3.5999514,-1.1679,3.40524,1283.05,0.750671,15.77,14.983,13.677,13.286,13.247,0.0,0.0,0.0,0.0,0.0,13.242,13.277,12.611,9.424,14.8084,0.0,14.3412,14.828,0,0,0,0,0,0,0,0.0,47.7
IRAS 04125+2902 b,0,2,1,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,8.8349261,0.0,9.06,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.42,647.0,0.0,2459475.616,0,0.0,0.613226,6.2442811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303.0,1.15,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,63.9283394,29.166542,-15.43366,167.73566,7.76653,67.20811,21.6185632,12.3358,-17.7536,159.244,6.25187,18.123,15.642,10.709,9.756,9.376,19.7358,16.8085,14.6598,16.9137,12.5717,9.038,8.893,8.598,4.739,13.991,0.0,12.8131,0.0,0,0,0,0,0,0,0,0.0,35.6
TIC 46432937 b,1,1,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,1.44044527,0.02065,13.316,1.188,1017.0509,3.2,0.0,0.0,0.0,0.0,1017.0509,3.2,2.37,0.009,0.0,872.0,84.35,2459952.289,0,0.825,0.0,1.195,8.381,0.2301,0.0,0.0,0.0,837.1,0.0,0.0,3572.0,0.53,0.56,0.323,-1.385,4.74,7.4,5.34,0.0,0.0,0.0,83.8689794,-14.5971909,-23.27732,217.97214,-37.87648,82.47227,39.2777853,-13.3998,36.9214,90.5369,11.0163,15.707,14.268,11.011,10.427,10.195,0.0,0.0,0.0,0.0,0.0,10.114,10.063,9.91,8.886,13.433,0.0,12.3718,0.0,0,0,0,0,0,0,0,0.0,8.77
TIC 4672985 b,1,1,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,69.048,0.33,11.5,1.026,4049.13391,12.74,0.0,0.0,0.0,0.0,4049.13391,12.74,0.0,0.018,0.0,517.0,0.0,2458429.858,0,0.9,0.0,0.0,0.0,0.089,0.0,0.0,126.3,625.4,0.0,0.0,5757.0,1.15,1.01,0.14,0.114,4.32,7.71,0.939,3.5,0.0,0.0,38.4706782,-10.6573827,-60.81259,183.51825,-24.38521,32.34727,51.3548355,43.2178,-27.7406,253.385,3.91792,12.668,11.501,10.354,10.059,9.97,0.0,0.0,0.0,0.0,0.0,9.937,9.982,9.885,8.543,11.4442,0.0,10.9918,0.0,0,0,0,0,0,0,0,0.0,46.33
TOI-5005 b,0,1,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,6.3084728,0.0,6.004,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.19,1012.0,0.0,2459377.176,0,0.0,0.369,2.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5840.0,0.97,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,238.108194,-48.1451,4.49942,331.31231,-27.2597,246.63285,25.8385216,-7.62572,-24.6876,207.891,4.78202,12.564,11.867,10.393,10.058,10.004,0.0,0.0,0.0,0.0,0.0,9.908,9.968,10.146,8.83,11.6382,0.0,11.13,0.0,0,0,0,0,0,0,0,0.0,0.0
TOI-2211.01,0,1,1,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,3.09117213,0.0,1.667,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.1,1057.0,0.0,2459038.109,0,0.0,0.034919,1.9714799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5253.0,0.83,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,308.5390859,-29.6726127,-34.11285,13.97954,-10.59459,303.41362,142.2549383,81.5075,-116.589,70.2932,14.1973,10.786,10.0,8.523,8.136,8.088,0.0,0.0,0.0,0.0,0.0,7.973,8.043,8.03,8.14,9.77392,0.0,9.2551,0.0,0,0,0,0,0,0,0,0.0,0.0
HS Psc b,1,1,1,0,0,2024,1,0,0,0,0,0,0,0,0,0,0,3.986,0.0435,0.0,0.0,0.0,0.0,464.02947,1.46,0.0,0.0,464.02947,1.46,0.0,0.27,0.0,0.0,0.0,2458486.422,0,0.0,0.0,0.0,0.0,0.0,0.0,2458486.71,176.25,268.0,0.0,0.0,4203.0,0.65,0.69,-0.05,-0.914,4.66,0.133,0.0,29.7,1.09,0.0,24.347379,26.9528036,-34.80236,135.41792,15.64502,32.50071,174.0383202,118.359,-127.595,37.6604,26.5244,12.705,10.769,8.429,7.784,7.642,14.9922,11.8118,10.4387,9.9248,10.5715,7.515,7.557,7.481,7.599,10.2865,0.0,9.521401,0.0,0,0,0,0,0,0,0,0.0,0.0
TOI-5232 b,0,1,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,4.0966887,0.0,12.973,1.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.86,1637.0,0.0,2459440.07,0,0.0,0.562,4.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6212.0,1.74,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,294.3374248,35.2764934,6.82064,69.24911,55.66399,306.61362,38.6254127,-14.1193,-35.9523,609.388,1.61256,13.559,12.246,11.182,10.906,10.857,14.6338,14.6959,14.8057,13.7499,12.8982,10.804,10.83,10.753,9.253,12.168,0.0,11.7791,0.0,0,0,0,0,0,0,0,0.0,0.0
HD 48948 d,1,1,3,0,0,2024,1,0,0,0,0,0,0,0,0,0,0,151.92,0.4894,0.0,0.0,0.0,0.0,10.59,0.03332,0.0,0.0,10.59,0.03332,0.0,0.055,2.46,349.0,0.0,0.0,0,0.0,0.0,0.0,154.97,0.0,0.0,2456494.34,269.0,1.55,0.0,0.0,4593.0,0.68,0.69,-0.21,0.0,4.61,11.48,3.0734,2.0,43.45,0.0,102.489811,60.3373133,23.16543,155.49874,37.23255,97.72158,482.4922225,253.252,410.685,16.9043,59.1275,9.795,8.58,6.335,5.729,5.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11311,0.0,7.381,0.0,0,1,0,1,0,0,0,46.06,0.0
TOI-5218 b,0,1,1,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,4.29148786,0.0,9.388,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.18,675.0,0.0,2459825.392,0,0.0,1.918072,2.3462656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3937.0,0.68,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,292.6634642,71.7629612,22.68433,103.40597,80.49413,43.09636,19.1525097,7.89273,17.4506,377.483,2.62046,16.852,16.044,13.336,12.681,12.546,0.0,0.0,0.0,0.0,0.0,12.374,12.47,11.403,9.262,15.4499,0.0,14.5179,0.0,0,0,0,0,0,0,0,0.0,31.55
TOI-1173 b,0,2,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,7.0643978,0.0,9.391,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.31,890.0,0.0,2460341.784,0,0.0,0.8268,2.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.6,0.96,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,197.6830975,70.7680117,46.27411,120.63534,64.96901,137.87474,109.041186,57.6509,-92.5546,132.353,7.52671,11.727,11.038,9.564,9.228,9.134,0.0,0.0,0.0,0.0,0.0,9.096,9.157,9.108,9.145001,10.8041,0.0,10.2938,0.0,1,0,0,0,0,0,0,0.0,1.11
HD 118203 c,1,1,2,0,0,2024,1,0,0,0,1,0,0,0,0,0,0,5070.0,6.2,0.0,0.0,3527.89532,11.1,0.0,0.0,0.0,0.0,3527.89532,11.1,0.0,0.257,0.0,146.0,95.0,2456825.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.4,118.0,0.0,0.0,5788.0,2.03,1.22,0.22,0.7,3.99,5.25,0.2089,3.23,32.0,-29.18,203.509956,53.7281876,62.26188,109.34478,56.46699,169.12683,116.6279708,-85.8766,-78.9132,92.2589,10.8102,8.746,8.05,6.861,6.608,6.543,0.0,0.0,0.0,0.0,0.0,6.472,6.45,6.501,6.438,7.89255,0.0,7.4556,0.0,1,1,1,0,0,0,0,7.57,0.0
TOI-1301.01,1,1,1,0,0,2024,0,0,0,1,0,0,0,0,0,0,0,6.09640721,0.059866,2.477,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.55,0.0,0.0,2459710.294,0,0.0,0.0,2.3326,0.0,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,4820.0,0.73,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.8625432,71.5817479,27.83197,102.16173,84.56562,70.07284,96.1493092,-43.3193,85.8378,90.8693,10.9759,12.05,11.337,9.676,9.136,9.044,0.0,0.0,0.0,0.0,0.0,9.004,9.056,8.995,9.259,11.1355,0.0,10.5216,0.0,0,0,0,0,0,0,0,0.0,42.33
TOI-1249 b,0,1,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,13.0791581,0.0,3.255,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.61,735.0,0.0,2460342.349,0,0.0,0.1143,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5453.0,1.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,200.5615762,66.3085331,50.52804,118.07243,63.67513,148.02987,48.6154808,-14.7854,-46.3126,139.49,7.14014,11.746,11.089,9.536,9.204001,9.126,14.8817,16.6665,10.725,10.5564,12.9231,9.093,9.149,9.06,9.034,10.6987,0.0,10.2108,0.0,0,0,0,0,0,0,0,0.0,24.09
TOI-1248 b,1,1,1,0,0,2024,1,0,0,1,0,0,0,0,0,0,0,4.3601561,0.051,6.808,0.607,27.4,0.08621,0.0,0.0,0.0,0.0,27.4,0.08621,0.47,0.0,0.0,952.0,0.0,2458687.121,0,0.5958,0.0,2.3141338,0.0,0.07187,0.0,0.0,90.0,11.5,0.0,0.0,5205.0,0.87,0.9,0.223,-0.3,4.51,5.5,1.9309,0.0,0.0,0.0,259.0235918,63.1056072,34.70539,92.71278,84.20559,211.44488,81.0798115,-2.86719,-81.0291,168.735,5.89757,12.665,11.806,10.365,9.939,9.87,15.329,12.67,11.6584,11.4431,13.3508,9.854,9.913,9.823,9.807,11.6512,0.0,11.1153,0.0,0,0,0,0,0,0,0,0.0,3.13
HD 134606 b,1,1,5,0,0,2024,1,0,0,0,0,0,0,0,0,0,0,12.089,0.1046,0.0,0.0,0.0,0.0,9.09,0.0286,0.0,0.0,9.09,0.0286,0.0,0.092,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2455003.0,157.0,2.47,0.0,0.0,5576.0,1.16,1.05,0.343,0.065,4.33,7.3,0.95,0.0,42.0,0.0,228.8103897,-70.5203328,-10.93111,314.43361,-49.91975,250.0533,242.3733124,-177.748,-164.774,26.7909,37.2972,7.608,6.86,5.591,5.275,5.177,0.0,0.0,0.0,0.0,0.0,5.216,5.088,5.224,5.17,6.67835,0.0,6.2133,0.0,0,1,0,0,0,0,0,0.0,0.0
